,0
6097,5.00001
6098,2.125
6099,2.879
6100,2.222
6101,2.776
6102,1.711
6103,1.063
6104,2.137
6105,1.993
6106,2.706
6107,2.511
6108,2.526
6109,5.00001
6110,1.331
6111,0.946
6112,4.563
6113,2.027
6114,1.76
6115,1.602
6116,0.574
6117,2.925
6118,1.853
6119,0.714
6120,3.116
6121,4.392
6122,2.607
6123,0.916
6124,2.138
6125,2.922
6126,2.887
6127,2.979
6128,3.953
6129,0.825
6130,1.67
6131,4.345
6132,4.6
6133,1.741
6134,3.334
6135,2.469
6136,1.761
6137,1.394
6138,1.813
6139,3.167
6140,0.758
6141,1.687
6142,0.628
6143,0.658
6144,1.625
6145,1.164
6146,1.35
6147,1.818
6148,2.292
6149,1.984
6150,5.00001
6151,1.017
6152,2.67
6153,1.805
6154,2.125
6155,1.325
6156,0.732
6157,2.026
6158,0.705
6159,1.178
6160,3.679
6161,1.238
6162,1.754
6163,1.167
6164,1.712
6165,2.975
6166,3.3
6167,1.83
6168,1.319
6169,1.306
6170,2.61
6171,1.594
6172,1.774
6173,4.5
6174,1.25
6175,1.444
6176,1.059
6177,2.133
6178,0.635
6179,0.993
6180,1.376
6181,3.912
6182,3.993
6183,2.881
6184,2.694
6185,2.464
6186,0.553
6187,3.445
6188,1.139
6189,1.704
6190,3.1
6191,3.7
6192,1.915
6193,3.75
6194,1.59
6195,2.522
6196,2.29
6197,1.938
6198,4.202
6199,2.379
6200,1.025
6201,3.588
6202,1.604
6203,4.635
6204,2.939
6205,1.933
6206,2.75
6207,1.424
6208,5.00001
6209,1.697
6210,0.67
6211,2.0
6212,5.00001
6213,2.871
6214,2.553
6215,1.888
6216,1.392
6217,1.6
6218,1.438
6219,1.031
6220,0.845
6221,1.91
6222,1.458
6223,1.539
6224,1.998
6225,2.0
6226,2.864
6227,4.229
6228,0.811
6229,2.74
6230,1.172
6231,2.625
6232,1.326
6233,0.949
6234,3.462
6235,0.704
6236,1.909
6237,3.107
6238,1.745
6239,0.55
6240,2.188
6241,1.36
6242,0.456
6243,2.764
6244,2.38
6245,5.00001
6246,3.512
6247,1.247
6248,0.75
6249,3.177
6250,1.875
6251,2.592
6252,5.00001
6253,1.75
6254,0.576
6255,0.869
6256,3.185
6257,3.5
6258,2.406
6259,0.896
6260,1.542
6261,0.958
6262,0.568
6263,1.546
6264,2.419
6265,1.836
6266,3.294
6267,0.666
6268,1.61
6269,1.544
6270,1.78
6271,3.955
6272,1.188
6273,3.341
6274,2.861
6275,1.556
6276,1.98
6277,1.625
6278,0.872
6279,1.625
6280,2.154
6281,0.722
6282,0.72
6283,2.528
6284,1.177
6285,0.787
6286,1.5
6287,0.734
6288,3.33
6289,4.7
6290,1.034
6291,0.917
6292,1.798
6293,4.815
6294,4.059
6295,2.205
6296,1.621
6297,2.929
6298,2.166
6299,1.225
6300,1.089
6301,3.405
6302,2.173
6303,1.832
6304,3.963
6305,1.575
6306,0.942
6307,1.988
6308,2.663
6309,5.00001
6310,0.574
6311,1.053
6312,1.506
6313,5.00001
6314,2.747
6315,3.37
6316,1.142
6317,0.844
6318,4.813
6319,2.272
6320,0.944
6321,5.00001
6322,1.311
6323,1.078
6324,1.375
6325,2.802
6326,0.558
6327,0.922
6328,0.995
6329,0.516
6330,0.668
6331,3.074
6332,1.637
6333,2.183
6334,5.00001
6335,1.523
6336,0.8
6337,2.0
6338,2.952
6339,1.137
6340,4.425
6341,1.625
6342,0.4
6343,2.407
6344,0.821
6345,1.521
6346,5.00001
6347,4.851
6348,3.411
6349,2.878
6350,1.565
6351,1.844
6352,3.347
6353,1.609
6354,1.588
6355,0.875
6356,1.953
6357,1.308
6358,0.835
6359,4.0
6360,2.695
6361,1.607
6362,1.405
6363,5.00001
6364,3.071
6365,1.911
6366,2.247
6367,0.983
6368,1.063
6369,0.88
6370,1.888
6371,0.56
6372,5.00001
6373,3.134
6374,0.596
6375,1.352
6376,2.357
6377,0.858
6378,2.368
6379,2.512
6380,1.674
6381,4.25
6382,1.32
6383,1.125
6384,2.275
6385,1.387
6386,2.147
6387,2.666
6388,0.942
6389,0.98
6390,4.75
6391,0.68
6392,0.782
6393,2.082
6394,1.317
6395,3.536
6396,2.088
6397,0.771
6398,0.579
6399,1.908
6400,5.00001
6401,5.00001
6402,1.5
6403,5.00001
6404,3.193
6405,2.167
6406,5.00001
6407,1.352
6408,2.639
6409,2.063
6410,1.426
6411,3.342
6412,2.044
6413,3.591
6414,4.925
6415,0.675
6416,1.063
6417,1.958
6418,2.802
6419,2.221
6420,0.905
6421,2.727
6422,1.606
6423,3.413
6424,1.063
6425,2.205
6426,1.223
6427,1.482
6428,1.261
6429,3.539
6430,0.986
6431,5.00001
6432,1.144
6433,2.196
6434,2.132
6435,1.147
6436,3.109
6437,3.625
6438,1.899
6439,1.94
6440,1.178
6441,1.189
6442,2.813
6443,0.552
6444,1.308
6445,2.324
6446,0.924
6447,1.827
6448,2.46
6449,2.232
6450,2.349
6451,2.683
6452,1.821
6453,2.5
6454,2.361
6455,1.801
6456,4.72
6457,1.375
6458,1.725
6459,2.295
6460,2.05
6461,3.238
6462,1.161
6463,5.00001
6464,1.53
6465,4.03
6466,5.00001
6467,1.833
6468,0.77
6469,1.125
6470,0.992
6471,1.171
6472,2.882
6473,1.133
6474,3.42
6475,1.654
6476,1.351
6477,1.621
6478,3.003
6479,1.95
6480,0.961
6481,3.031
6482,0.435
6483,2.858
6484,0.938
6485,0.863
6486,3.242
6487,2.25
6488,1.293
6489,2.18
6490,1.88
6491,5.00001
6492,0.75
6493,2.624
6494,1.0
6495,2.132
6496,1.491
6497,2.356
6498,1.938
6499,1.093
6500,1.209
6501,1.45
6502,1.918
6503,2.256
6504,1.125
6505,1.482
6506,2.132
6507,1.941
6508,2.167
6509,1.304
6510,1.094
6511,0.724
6512,0.889
6513,3.345
6514,1.738
6515,1.873
6516,2.354
6517,0.53
6518,1.633
6519,4.9
6520,2.385
6521,3.091
6522,1.217
6523,0.658
6524,0.656
6525,1.522
6526,0.732
6527,5.00001
6528,0.726
6529,1.35
6530,3.661
6531,0.882
6532,1.609
6533,2.481
6534,1.241
6535,2.221
6536,4.908
6537,1.077
6538,2.282
6539,1.192
6540,2.065
6541,2.585
6542,1.861
6543,1.784
6544,2.125
6545,1.002
6546,1.088
6547,2.414
6548,2.865
6549,1.516
6550,0.857
6551,1.921
6552,2.348
6553,2.618
6554,1.663
6555,1.851
6556,2.681
6557,1.976
6558,4.203
6559,1.42
6560,1.094
6561,1.109
6562,1.554
6563,1.075
6564,2.549
6565,1.55
6566,2.278
6567,3.632
6568,1.683
6569,3.343
6570,3.167
6571,5.00001
6572,5.00001
6573,1.61
6574,5.00001
6575,1.438
6576,0.894
6577,2.228
6578,2.536
6579,1.706
6580,2.486
6581,0.451
6582,3.409
6583,1.397
6584,2.039
6585,5.00001
6586,2.159
6587,3.944
6588,1.708
6589,2.118
6590,1.551
6591,1.161
6592,1.582
6593,0.694
6594,1.327
6595,2.832
6596,4.388
6597,0.492
6598,1.661
6599,1.56
6600,0.55
6601,3.223
6602,1.435
6603,0.644
6604,1.911
6605,0.813
6606,0.498
6607,1.146
6608,1.862
6609,1.145
6610,1.25
6611,2.321
6612,4.153
6613,0.828
6614,1.994
6615,1.901
6616,1.875
6617,3.216
6618,4.25
6619,1.854
6620,3.185
6621,5.0
6622,0.567
6623,3.316
6624,0.849
6625,0.969
6626,5.00001
6627,1.375
6628,1.854
6629,2.44
6630,3.519
6631,0.938
6632,3.238
6633,2.429
6634,1.65
6635,1.597
6636,3.643
6637,0.721
6638,2.49
6639,1.759
6640,1.37
6641,0.544
6642,2.109
6643,1.135
6644,0.853
6645,1.593
6646,3.205
6647,2.708
6648,2.568
6649,4.932
6650,3.278
6651,2.634
6652,3.464
6653,1.602
6654,2.631
6655,3.331
6656,1.385
6657,1.875
6658,0.709
6659,5.00001
6660,1.229
6661,1.026
6662,1.914
6663,2.825
6664,1.625
6665,1.302
6666,1.529
6667,2.786
6668,1.292
6669,1.843
6670,1.425
6671,3.499
6672,1.469
6673,1.933
6674,3.211
6675,1.584
6676,2.284
6677,2.782
6678,1.053
6679,1.404
6680,1.763
6681,5.00001
6682,3.76
6683,1.052
6684,2.054
6685,1.394
6686,2.458
6687,2.741
6688,2.417
6689,0.969
6690,2.393
6691,0.924
6692,1.239
6693,1.163
6694,1.622
6695,1.433
6696,1.533
6697,1.292
6698,2.755
6699,5.00001
6700,1.586
6701,1.841
6702,1.521
6703,4.592
6704,1.678
6705,0.936
6706,0.591
6707,0.933
6708,1.1
6709,2.322
6710,2.125
6711,1.115
6712,1.396
6713,1.341
6714,5.00001
6715,2.25
6716,1.791
6717,2.056
6718,1.089
6719,3.635
6720,2.881
6721,3.0
6722,4.102
6723,1.719
6724,3.247
6725,2.365
6726,2.859
6727,2.495
6728,2.035
6729,1.631
6730,5.00001
6731,0.896
6732,1.333
6733,1.292
6734,0.717
6735,0.558
6736,1.143
6737,4.017
6738,1.804
6739,1.026
6740,2.205
6741,1.057
6742,1.466
6743,0.679
6744,1.375
6745,1.925
6746,3.861
6747,1.597
6748,0.917
6749,3.093
6750,2.475
6751,2.195
6752,3.313
6753,2.122
6754,1.813
6755,4.6
6756,1.026
6757,0.75
6758,1.375
6759,0.951
6760,3.508
6761,2.684
6762,0.584
6763,4.795
6764,3.319
6765,1.041
6766,3.532
6767,2.365
6768,2.594
6769,1.053
6770,1.191
6771,1.55
6772,1.115
6773,1.125
6774,3.782
6775,1.31
6776,2.317
6777,2.598
6778,1.417
6779,0.987
6780,1.049
6781,1.474
6782,2.326
6783,4.521
6784,5.00001
6785,1.602
6786,1.932
6787,2.288
6788,4.698
6789,1.569
6790,2.328
6791,3.77
6792,5.00001
6793,1.399
6794,1.279
6795,1.543
6796,3.273
6797,3.409
6798,1.875
6799,2.512
6800,0.74
6801,2.974
6802,2.289
6803,0.847
6804,1.425
6805,3.261
6806,1.906
6807,3.839
6808,1.042
6809,2.813
6810,1.841
6811,4.864
6812,1.75
6813,1.37
6814,1.306
6815,0.679
6816,1.192
6817,3.855
6818,1.125
6819,2.231
6820,1.234
6821,2.915
6822,1.083
6823,0.924
6824,1.739
6825,2.481
6826,0.458
6827,3.444
6828,2.5
6829,2.25
6830,1.996
6831,2.63
6832,5.0
6833,0.517
6834,1.716
6835,1.391
6836,0.711
6837,0.918
6838,0.916
6839,2.029
6840,1.625
6841,1.625
6842,3.336
6843,3.398
6844,3.719
6845,0.819
6846,1.137
6847,1.667
6848,2.706
6849,1.888
6850,1.052
6851,1.214
6852,1.305
6853,1.866
6854,3.058
6855,3.365
6856,2.224
6857,1.016
6858,2.919
6859,1.151
6860,0.543
6861,4.148
6862,1.293
6863,1.08
6864,2.812
6865,5.00001
6866,0.696
6867,4.113
6868,0.516
6869,1.625
6870,4.801
6871,0.961
6872,0.706
6873,1.141
6874,4.429
6875,5.00001
6876,1.583
6877,0.989
6878,5.00001
6879,1.459
6880,1.056
6881,1.346
6882,3.42
6883,1.769
6884,2.882
6885,1.458
6886,1.729
6887,3.689
6888,0.8
6889,1.148
6890,2.431
6891,1.667
6892,0.628
6893,3.13
6894,2.403
6895,2.348
6896,4.5
6897,1.933
6898,2.677
6899,1.013
6900,0.818
6901,5.00001
6902,2.3
6903,3.883
6904,0.785
6905,1.857
6906,3.3
6907,1.534
6908,0.885
6909,1.567
6910,1.781
6911,2.209
6912,0.9
6913,3.261
6914,1.556
6915,2.314
6916,2.005
6917,1.231
6918,3.352
6919,5.00001
6920,2.508
6921,0.702
6922,0.951
6923,1.108
6924,2.86
6925,0.637
6926,2.144
6927,1.232
6928,2.472
6929,0.672
6930,1.875
6931,2.176
6932,0.985
6933,0.579
6934,2.1
6935,1.717
6936,2.701
6937,1.285
6938,3.371
6939,1.057
6940,1.341
6941,2.47
6942,1.162
6943,3.921
6944,2.739
6945,3.631
6946,2.609
6947,2.294
6948,1.434
6949,3.325
6950,0.67
6951,0.984
6952,1.016
6953,1.875
6954,4.158
6955,1.85
6956,2.31
6957,3.326
6958,1.241
6959,2.227
6960,1.461
6961,2.114
6962,0.875
6963,1.929
6964,1.764
6965,1.25
6966,1.444
6967,1.542
6968,2.053
6969,1.519
6970,0.831
6971,0.878
6972,1.259
6973,1.838
6974,2.988
6975,3.5
6976,2.462
6977,2.185
6978,0.848
6979,1.315
6980,5.00001
6981,0.701
6982,1.006
6983,1.273
6984,3.985
6985,1.495
6986,2.04
6987,2.613
6988,0.63
6989,2.233
6990,1.648
6991,2.179
6992,5.00001
6993,0.906
6994,2.094
6995,2.265
6996,1.627
6997,0.974
6998,1.595
6999,1.657
7000,3.467
7001,5.00001
7002,3.427
7003,1.75
7004,0.49
7005,1.814
7006,0.825
7007,1.0
7008,2.608
7009,4.421
7010,2.523
7011,0.743
7012,1.123
7013,0.576
7014,1.348
7015,1.388
7016,1.431
7017,2.212
7018,1.407
7019,2.335
7020,1.0
7021,0.734
7022,1.613
7023,1.375
7024,5.00001
7025,1.76
7026,0.175
7027,4.232
7028,2.435
7029,5.00001
7030,1.818
7031,5.00001
7032,1.501
7033,3.088
7034,1.469
7035,1.656
7036,1.353
7037,1.503
7038,0.735
7039,1.764
7040,5.00001
7041,0.875
7042,0.624
7043,2.958
7044,4.514
7045,0.774
7046,4.165
7047,1.0
7048,1.908
7049,1.429
7050,0.426
7051,1.966
7052,1.554
7053,2.526
7054,2.601
7055,1.63
7056,1.028
7057,1.921
7058,1.846
7059,1.791
7060,5.0
7061,0.972
7062,1.182
7063,3.533
7064,2.375
7065,3.103
7066,1.304
7067,1.189
7068,1.227
7069,0.616
7070,1.783
7071,3.625
7072,1.201
7073,0.763
7074,0.926
7075,1.036
7076,2.219
7077,0.958
7078,2.667
7079,0.815
7080,1.217
7081,0.892
7082,0.991
7083,1.332
7084,2.372
7085,1.164
7086,5.00001
7087,0.77
7088,1.751
7089,1.9
7090,0.953
7091,3.971
7092,3.868
7093,0.973
7094,2.153
7095,1.006
7096,1.98
7097,2.053
7098,0.914
7099,2.436
7100,0.694
7101,1.469
7102,1.114
7103,5.00001
7104,2.247
7105,2.264
7106,3.5
7107,0.664
7108,2.545
7109,1.444
7110,1.854
7111,2.478
7112,2.44
7113,1.236
7114,1.487
7115,1.162
7116,1.543
7117,1.118
7118,3.947
7119,1.366
7120,1.143
7121,2.667
7122,1.185
7123,2.308
7124,0.575
7125,5.00001
7126,1.25
7127,0.56
7128,2.25
7129,4.322
7130,0.697
7131,2.667
7132,1.29
7133,1.75
7134,1.245
7135,1.625
7136,5.00001
7137,1.868
7138,1.348
7139,2.763
7140,1.571
7141,0.928
7142,1.341
7143,0.861
7144,0.94
7145,1.543
7146,2.426
7147,0.536
7148,1.569
7149,5.00001
7150,1.698
7151,0.875
7152,3.426
7153,1.559
7154,1.953
7155,2.008
7156,2.307
7157,1.639
7158,1.866
7159,0.938
7160,3.125
7161,1.503
7162,1.278
7163,1.455
7164,1.118
7165,2.917
7166,1.423
7167,3.919
7168,2.421
7169,2.663
7170,0.969
7171,1.938
7172,0.922
7173,1.593
7174,1.148
7175,1.781
7176,1.55
7177,5.00001
7178,1.431
7179,5.00001
7180,1.669
7181,1.125
7182,2.25
7183,2.784
7184,1.917
7185,1.563
7186,2.033
7187,2.156
7188,2.294
7189,2.473
7190,0.508
7191,1.1
7192,2.096
7193,0.62
7194,1.518
7195,2.625
7196,1.268
7197,3.287
7198,3.832
7199,1.606
7200,0.972
7201,1.296
7202,2.324
7203,1.524
7204,0.964
7205,2.241
7206,1.058
7207,3.436
7208,1.754
7209,0.996
7210,2.374
7211,0.837
7212,1.02
7213,1.646
7214,2.422
7215,0.673
7216,1.175
7217,3.25
7218,4.452
7219,2.133
7220,1.601
7221,1.107
7222,2.25
7223,4.87
7224,1.248
7225,1.464
7226,2.75
7227,2.836
7228,0.582
7229,2.391
7230,1.775
7231,1.669
7232,4.507
7233,1.674
7234,0.993
7235,4.922
7236,2.753
7237,2.83
7238,2.16
7239,4.421
7240,2.331
7241,2.132
7242,0.934
7243,1.836
7244,1.5
7245,1.375
7246,1.281
7247,1.877
7248,1.488
7249,1.693
7250,0.725
7251,2.093
7252,1.724
7253,1.277
7254,1.452
7255,3.149
7256,1.918
7257,0.621
7258,4.024
7259,1.235
7260,1.635
7261,1.702
7262,3.056
7263,0.842
7264,1.66
7265,0.689
7266,2.258
7267,0.95
7268,1.5
7269,2.269
7270,5.00001
7271,5.00001
7272,2.414
7273,3.221
7274,1.719
7275,2.389
7276,2.282
7277,0.763
7278,1.135
7279,1.279
7280,2.444
7281,0.932
7282,0.946
7283,5.00001
7284,1.125
7285,0.943
7286,1.281
7287,1.527
7288,0.988
7289,2.854
7290,5.00001
7291,2.09
7292,1.683
7293,2.896
7294,1.625
7295,2.432
7296,1.345
7297,2.676
7298,4.033
7299,2.541
7300,4.318
7301,0.962
7302,1.391
7303,3.588
7304,2.915
7305,3.325
7306,1.625
7307,4.806
7308,3.718
7309,1.063
7310,1.906
7311,1.05
7312,1.629
7313,3.067
7314,1.739
7315,2.403
7316,1.739
7317,0.731
7318,3.8
7319,1.028
7320,2.819
7321,1.732
7322,1.513
7323,4.352
7324,5.00001
7325,2.281
7326,1.279
7327,1.292
7328,1.4
7329,0.909
7330,2.042
7331,2.161
7332,1.674
7333,0.73
7334,1.098
7335,2.32
7336,2.55
7337,2.098
7338,2.394
7339,0.575
7340,3.139
7341,2.014
7342,2.457
7343,0.771
7344,1.639
7345,1.799
7346,4.399
7347,0.495
7348,1.625
7349,3.37
7350,1.694
7351,1.325
7352,2.235
7353,2.417
7354,1.467
7355,1.567
7356,1.475
7357,0.789
7358,1.944
7359,0.938
7360,1.955
7361,1.118
7362,1.656
7363,1.404
7364,4.508
7365,3.273
7366,0.519
7367,1.055
7368,3.457
7369,1.125
7370,1.262
7371,1.75
7372,1.475
7373,3.804
7374,0.892
7375,0.978
7376,1.323
7377,0.941
7378,1.189
7379,1.462
7380,2.688
7381,1.583
7382,1.65
7383,3.219
7384,1.886
7385,1.514
7386,2.537
7387,0.546
7388,1.65
7389,1.406
7390,3.887
7391,3.713
7392,3.955
7393,3.024
7394,4.12
7395,1.541
7396,2.853
7397,4.5
7398,2.2
7399,0.847
7400,4.38
7401,1.334
7402,3.48
7403,1.75
7404,1.584
7405,1.484
7406,1.722
7407,0.506
7408,0.99
7409,1.313
7410,0.651
7411,1.693
7412,1.164
7413,4.107
7414,2.941
7415,2.351
7416,0.719
7417,0.609
7418,1.25
7419,3.912
7420,5.00001
7421,0.975
7422,1.531
7423,1.952
7424,1.403
7425,5.00001
7426,2.729
7427,0.675
7428,2.755
7429,1.265
7430,1.635
7431,0.935
7432,0.92
7433,3.911
7434,3.814
7435,2.659
7436,2.25
7437,2.5
7438,2.724
7439,1.632
7440,2.714
7441,5.00001
7442,1.52
7443,1.031
7444,1.375
7445,2.356
7446,1.896
7447,1.271
7448,0.641
7449,4.103
7450,3.25
7451,1.848
7452,1.236
7453,1.92
7454,1.701
7455,2.644
7456,1.563
7457,1.555
7458,3.529
7459,2.25
7460,2.219
7461,2.323
7462,1.303
7463,0.78
7464,1.0
7465,2.699
7466,2.712
7467,3.871
7468,2.096
7469,1.027
7470,5.00001
7471,1.487
7472,0.75
7473,1.105
7474,2.125
7475,0.9
7476,1.656
7477,1.013
7478,1.75
7479,3.109
7480,0.923
7481,2.211
7482,1.32
7483,2.409
7484,1.095
7485,0.948
7486,2.524
7487,1.125
7488,2.243
7489,1.144
7490,1.375
7491,1.818
7492,3.379
7493,2.043
7494,0.4
7495,5.00001
7496,1.438
7497,3.397
7498,1.125
7499,0.985
7500,3.039
7501,2.365
7502,0.622
7503,1.613
7504,0.803
7505,1.155
7506,1.347
7507,0.804
7508,3.252
7509,3.1
7510,1.417
7511,0.275
7512,1.238
7513,0.79
7514,3.0
7515,1.75
7516,0.946
7517,5.00001
7518,0.89
7519,1.417
7520,1.245
7521,3.422
7522,1.185
7523,2.269
7524,2.899
7525,2.296
7526,1.244
7527,2.757
7528,1.212
7529,0.723
7530,0.96
7531,2.041
7532,2.856
7533,1.116
7534,0.567
7535,4.176
7536,2.467
7537,2.673
7538,2.092
7539,1.325
7540,5.00001
7541,2.047
7542,3.5
7543,1.707
7544,1.125
7545,0.681
7546,1.439
7547,1.03
7548,3.977
7549,1.495
7550,2.776
7551,1.012
7552,3.97
7553,0.692
7554,2.419
7555,1.307
7556,1.42
7557,1.188
7558,0.553
7559,4.5
7560,1.706
7561,1.7
7562,2.269
7563,1.942
7564,5.00001
7565,1.218
7566,1.926
7567,1.241
7568,1.58
7569,0.729
7570,5.00001
7571,1.534
7572,1.003
7573,1.237
7574,1.734
7575,0.606
7576,2.004
7577,1.97
7578,1.639
7579,2.048
7580,2.715
7581,0.493
7582,1.675
7583,3.622
7584,1.938
7585,1.0
7586,1.389
7587,2.632
7588,1.335
7589,1.625
7590,1.475
7591,0.521
7592,2.012
7593,2.486
7594,1.813
7595,3.25
7596,1.615
7597,3.467
7598,3.898
7599,1.71
7600,3.75
7601,1.531
7602,1.892
7603,3.25
7604,1.784
7605,3.227
7606,4.359
7607,2.208
7608,0.583
7609,1.157
7610,4.538
7611,2.088
7612,3.75
7613,1.896
7614,1.625
7615,2.201
7616,1.531
7617,1.346
7618,3.596
7619,3.326
7620,2.738
7621,1.859
7622,1.393
7623,5.00001
7624,2.615
7625,0.99
7626,1.68
7627,1.675
7628,1.898
7629,1.426
7630,1.398
7631,0.742
7632,3.681
7633,2.9
7634,1.099
7635,0.483
7636,1.387
7637,2.252
7638,0.964
7639,1.518
7640,5.00001
7641,4.544
7642,3.0
7643,1.826
7644,1.55
7645,0.342
7646,1.954
7647,3.803
7648,0.691
7649,2.158
7650,1.265
7651,3.427
7652,1.813
7653,1.855
7654,0.474
7655,5.00001
7656,1.555
7657,0.978
7658,0.556
7659,2.794
7660,0.855
7661,3.156
7662,1.36
7663,1.733
7664,2.041
7665,1.922
7666,1.868
7667,1.565
7668,1.135
7669,3.523
7670,2.348
7671,0.676
7672,1.163
7673,1.53
7674,0.576
7675,1.438
7676,1.594
7677,1.667
7678,0.728
7679,2.917
7680,4.007
7681,1.625
7682,3.44
7683,1.0
7684,2.159
7685,0.661
7686,5.00001
7687,0.723
7688,2.215
7689,1.729
7690,0.906
7691,2.494
7692,1.917
7693,1.607
7694,1.185
7695,1.532
7696,4.25
7697,0.983
7698,2.156
7699,1.811
7700,3.607
7701,3.188
7702,0.793
7703,3.068
7704,1.639
7705,1.823
7706,3.75
7707,2.813
7708,2.43
7709,4.264
7710,2.091
7711,0.666
7712,0.469
7713,2.322
7714,0.875
7715,2.492
7716,1.414
7717,1.755
7718,2.051
7719,2.137
7720,1.5
7721,3.375
7722,3.31
7723,0.715
7724,1.527
7725,3.769
7726,1.677
7727,2.391
7728,1.795
7729,2.27
7730,1.785
7731,2.407
7732,1.907
7733,2.241
7734,1.236
7735,1.904
7736,0.722
7737,1.479
7738,0.885
7739,1.43
7740,0.875
7741,1.952
7742,1.128
7743,2.671
7744,2.014
7745,5.00001
7746,1.707
7747,5.00001
7748,1.667
7749,2.538
7750,0.593
7751,3.585
7752,1.739
7753,1.016
7754,2.375
7755,0.523
7756,0.6
7757,2.12
7758,2.904
7759,0.633
7760,1.292
7761,3.524
7762,1.108
7763,1.807
7764,1.742
7765,2.477
7766,5.00001
7767,1.875
7768,2.259
7769,0.55
7770,2.184
7771,1.452
7772,1.817
7773,1.521
7774,2.7
7775,0.53
7776,3.872
7777,1.553
7778,2.739
7779,1.75
7780,4.815
7781,2.171
7782,5.00001
7783,2.503
7784,1.514
7785,5.00001
7786,0.991
7787,3.795
7788,5.00001
7789,1.292
7790,0.637
7791,5.00001
7792,0.819
7793,5.00001
7794,3.746
7795,1.143
7796,0.953
7797,0.839
7798,1.865
7799,1.071
7800,1.161
7801,1.085
7802,1.309
7803,0.726
7804,5.00001
7805,2.5
7806,0.529
7807,2.662
7808,0.949
7809,1.724
7810,1.658
7811,1.295
7812,1.875
7813,0.973
7814,1.448
7815,4.333
7816,1.073
7817,0.972
7818,1.884
7819,1.0
7820,1.406
7821,3.339
7822,2.929
7823,0.481
7824,1.219
7825,1.625
7826,0.617
7827,1.745
7828,1.567
7829,0.835
7830,1.054
7831,2.735
7832,1.601
7833,2.19
7834,2.409
7835,1.175
7836,2.084
7837,2.25
7838,1.208
7839,2.578
7840,0.95
7841,2.032
7842,2.041
7843,0.813
7844,2.17
7845,0.985
7846,3.967
7847,1.522
7848,4.912
7849,1.228
7850,4.104
7851,1.585
7852,5.00001
7853,1.268
7854,1.589
7855,3.761
7856,4.504
7857,1.969
7858,1.152
7859,1.361
7860,0.699
7861,1.057
7862,2.244
7863,1.435
7864,2.229
7865,0.557
7866,1.375
7867,1.513
7868,0.998
7869,2.705
7870,0.92
7871,2.235
7872,2.849
7873,0.455
7874,1.787
7875,2.831
7876,0.597
7877,1.725
7878,5.00001
7879,0.898
7880,4.097
7881,1.008
7882,2.187
7883,0.771
7884,2.535
7885,1.658
7886,1.711
7887,1.038
7888,1.55
7889,2.691
7890,1.116
7891,0.977
7892,0.87
7893,3.531
7894,0.699
7895,2.038
7896,1.876
7897,1.317
7898,2.033
7899,1.748
7900,1.385
7901,1.0
7902,1.395
7903,0.946
7904,3.388
7905,3.527
7906,1.113
7907,2.603
7908,0.684
7909,1.357
7910,1.034
7911,1.711
7912,2.639
7913,2.572
7914,2.173
7915,1.856
7916,1.639
7917,1.97
7918,1.125
7919,1.778
7920,1.322
7921,2.4
7922,1.085
7923,1.377
7924,1.638
7925,0.745
7926,2.482
7927,1.731
7928,0.973
7929,2.657
7930,2.585
7931,1.733
7932,5.00001
7933,3.413
7934,1.133
7935,2.156
7936,0.736
7937,0.926
7938,1.253
7939,1.297
7940,3.913
7941,0.847
7942,1.381
7943,0.788
7944,2.382
7945,5.00001
7946,3.406
7947,2.75
7948,3.365
7949,1.431
7950,0.934
7951,0.728
7952,2.299
7953,1.125
7954,1.958
7955,4.184
7956,3.367
7957,1.246
7958,1.815
7959,1.143
7960,1.076
7961,1.052
7962,2.423
7963,3.648
7964,0.917
7965,1.096
7966,2.068
7967,0.802
7968,2.399
7969,0.862
7970,2.271
7971,2.178
7972,0.763
7973,0.851
7974,3.647
7975,0.573
7976,2.918
7977,0.58
7978,1.648
7979,3.459
7980,2.992
7981,1.842
7982,0.813
7983,1.563
7984,1.25
7985,2.819
7986,2.803
7987,1.741
7988,1.784
7989,3.12
7990,0.61
7991,2.045
7992,3.119
7993,5.00001
7994,1.464
7995,1.185
7996,4.746
7997,1.076
7998,1.438
7999,2.188
8000,0.821
8001,2.616
8002,0.55
8003,1.672
8004,0.906
8005,0.963
8006,1.627
8007,3.522
8008,2.25
8009,1.168
8010,1.538
8011,1.596
8012,2.25
8013,2.087
8014,3.624
8015,3.481
8016,0.905
8017,2.603
8018,0.821
8019,1.821
8020,0.731
8021,3.041
8022,2.574
8023,0.55
8024,1.758
8025,2.324
8026,0.702
8027,0.984
8028,2.777
8029,0.956
8030,1.231
8031,2.206
8032,1.358
8033,1.333
8034,2.236
8035,3.667
8036,2.103
8037,0.67
8038,2.33
8039,1.156
8040,1.78
8041,1.958
8042,2.813
8043,3.671
8044,1.674
8045,1.065
8046,0.969
8047,2.101
8048,1.623
8049,1.48
8050,0.938
8051,1.96
8052,1.375
8053,1.866
8054,1.625
8055,1.429
8056,1.368
8057,1.898
8058,1.815
8059,3.222
8060,2.122
8061,2.211
8062,1.753
8063,1.226
8064,5.00001
8065,2.25
8066,0.943
8067,5.00001
8068,4.3
8069,5.00001
8070,0.925
8071,1.44
8072,1.792
8073,1.06
8074,4.778
8075,2.655
8076,2.156
8077,1.625
8078,3.088
8079,1.131
8080,2.14
8081,1.229
8082,0.723
